MERCHANT_COMMODITY_REF_ID,COMMODITY_NAME_TITLE,SHORT_DESCRIPTION,LONG_DESCRIPTION,RETAILER_ID,COMMODITY_URL,RETAILER_UNIQUE_ID,PCH_CATEGORY_ID,RH_CATEGORY_ID,STANDARD_PRICE,WEIGHT_UNIT,DISTANCE_UNIT,COO,IMAGE_URL,PARENT_SKU,CHILD_SKU,PARCELS_PER_SKU,UPC,UPC_CHECK_DIGIT,GTIN,MPN,ISBN,BRAND,MANUFACTURER,MODEL_NUMBER,MANUFACTURER_STOCK_NUMBER,COMMODITY_CONDITION,COMMODITY_HEIGHT,COMMODITY_WIDTH,COMMODITY_LENGTH,PACKAGE_WEIGHT,PACKAGE_HEIGHT,PACKAGE_WIDTH,PACKAGE_LENGTH,HAZMAT,ORMD,CHEMICAL_INDICATOR,PESTICIDE_INDICATOR,AEROSOL_INDICATOR,RPPC_INDICATOR,BATTERY_TYPE,NON_SPILLABLE_BATTEY,FUEL_RESTRICTION,SHIP_ALONE,RH_CATEGORY_ID_PATH,RH_CATEGORY_NAME_PATH,RH_CATEGORY_URL_PATH,GPC,COMMODITY_WEIGHT,HS_CODE,CURRENCY
8796235825153,EasyShare Z915 red,EasyShare Z915  red,- 10X optical zoom lens with image stabilization<br/>- Amazing quality prints with 10 MP<br/>- Smart Capture feature<br/>- Best-in-class click-to-capture speed (<0.3 sec.)<br/>- HD pictures<br/>- High ISO (up to 1600)<br/>- Advanced settings and manual co,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/EasyShare-Z915-red/p/3505505,MIRACLE_001,,8796131557518,426.55,,mm,,/300Wx300H/3505505-276.jpg,,,,5051395932372,,,,,electro,Kodak,,1593938,,72.4,107.0,35.7,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,220.0,,USD
8796236152833,EOS 500D + EF-S 18-55IS + EF-S 55-250IS kit,EOS 500D + EF-S 18-55IS + EF-S 55-250IS  kit,With the EOS 500D  every side of your story comes alive. Capture every detail in stunning 15.1 Megapixel resolution  or switch to shooting pin-sharp Full High Definition video.<br/><br/><b>15.1 MP CMOS sensor</b><br/>Ideal for those who want to create large  poster-size prints – or crop images to perfection without losing any of the detail necessary for printing – Canon’s 15.1MP CMOS sensor is outstanding in low light  and produces images with incredibly low noise.<br/><br/><b>Full HD movie recording</b><br/>The EOS 500D combines exceptional still shooting with the ability to shoot Full HD (1080p) video. For occasions when larger amounts of footage need to be stored on a memory card  users can also choose to shoot at 720p or VGA resolution. An HDMI connection allows High Definition playback of footage and images on any HDTV. <br/><br/><b>High ISO for low light</b><br/>When light levels fall  the EOS 500D offers an ISO range of up to 3200 – expandable to 12800 for those environments where using flash is undesirable. <br/><br/><b>3.4fps with up to 170 JPEG burst</b><br/>The EOS 500D features shooting speeds of up to 3.4fps in continuous bursts of up to 170 large JPEG images (9 RAW). <br/><br/><b>3.0” Clear View LCD with Live View mode</b><br/>Detailed checks on images and video are possible with a 3.0” ClearView LCD screen  which features an ultra-high 920 000 dots for increased clarity. Switch to Live View mode and use the real-time visual feed to shoot from awkward angles.<br/><br/><b>9-point AF system</b><br/>A high-precision AF system employs 9 AF points AF Points are located throughout the frame to better accommodate off-centre subjects. For accurate focusing with fast aperture lenses  the central AF point features a high sensitivity cross-type sensor  suitable for lenses with an aperture of f/2.8 or faster.<br/><br/><b>DIGIC 4</b><br/>Canon’s DIGIC 4 processor works with the CMOS sensor to deliver 14-bit image processing  for smooth gradations and natural looking colours. DIGIC 4 also powers advanced Noise Reduction when shooting at higher ISO speeds  plus split-second startup times and near-instant image review after shooting.<br/><br/><b>EOS Integrated Cleaning System</b><br/>Canon’s built-in dust prevention system offers three ways of guarding images against the effects of dust: reduction of internal dust generation,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/EOS-500D-%2B-EF-S-18-55IS-%2B-EF-S-55-250IS%2C-kit/p/3557133,MIRACLE_001,,8796131623054,929.88,,mm,,,,,,8714574551975,,,,,electro,Canon,,3820B047AA,,97.5,128.8,61.9,,,,,,,,,,,LP-E5,,,,8796131360910:8796131459214:8796131524750:8796131623054,Open Catalogue|Cameras|Digital Cameras|Digital SLR,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/c/578,,480.0,,USD
8796229238785,Photosmart E317 Digital Camera,Point and shoot simplicity in a 5 MP camera.,Get point and shoot simplicity plus crisp  true-to-life photos with this stylish and easy-to-use camera.<br/><br/>Get close in with 4x digital zoom  review via the clear 3.8 cm LCD then print great 10 × 15 cm photos and enlargements up to poster size.,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/Photosmart-E317-Digital-Camera/p/300938,MIRACLE_001,,8796131557518,114.12,,,,/300Wx300H/300938-HP.jpg,,,,0829160974095,,,,,electro,HP,,L2051A#200,,,,,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,150.0,,USD
8796229795841,DSC-N1,The Cyber-shot N1 offers 8.1 effective Megapixels with high sensitivity for reduced blur  a massive 3.0"" Clear Photo LCD Plus screen with touch-screen operation and a ZEISS 3x Optical Zoom.,The Cyber-shot N1 offers 8.1 effective Megapixels with high sensitivity for reduced blur  a massive 3.0"" Clear Photo LCD Plus screen with touch-screen operation and a ZEISS 3x Optical Zoom. It also comes with built-in Pocket Album and Slideshow with Music features.<br/><br/>Features:<br/>- Carl Zeiss® Vario-Tessar® Lens <br/>- Clear Photo LCD Plus (3.0"" Hybrid  230k dots) <br/>- 3x Optical Zoom  up to 15x Smart Zoom  6x Precision Digital Zoom <br/>- Touch Screen Easy Operation <br/>- No Blur by High Sensitivity ISO800 <br/>- Pocket Album <br/>- Slide Show with Music <br/>- Free Spot AF by Touch Screen <br/>- Clear RAW NR (Noise Reduction) <br/>- Quick Operation (Start-up 1.5 sec  Shutter Time Lag 0.28 sec  Shutter Release Lag 0.01 sec) <br/>- Stamina Battery Life (approx 300 shots by CIPA standard) <br/>- Compact High Quality Aluminium Body <br/>- Real Imaging Processor <br/>- Paint on Image <br/>- 16:9 Mode for Wide Screen TV <br/>- Internal Memory 26MB <br/>- 100% LCD Field of view <br/>- MPEG VX Fine with Audio <br/>- Histogram Indication <br/>- AF Illuminator <br/>- USB 2.0 High Speed Transfer <br/>- Scene Selection Mode <br/>- Cyber-shot Station Compatible (optional) <br/>- PictBridge Compatible <br/>- 15 Menu Languages (English  French  German  Italian  Spanish  Portuguese  Dutch  Russian  Swedish  Norwegian  Danish  Finnish  Polish  Hungarian  Czech),26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/DSC-N1/p/358639,MIRACLE_001,,8796131557518,485.57,,mm,,/300Wx300H/358639-441.jpg,,,,4905524318111,,,,,electro,Sony,,DSC-N1,,61.1,96.7,22.7,,,,,,,,,,,NP-BG1,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,151.0,,USD
8796230582273,NV10,The NV10 comes in an 18.5mm thin black aluminium body with Samsung's unique blue ring on its extendable lens barrel  and a pop-up flash.,<b>10.1 mega-pixel 1/1.8""CCD high resolution</b><br/>The NV10 comes in an 18.5mm thin black aluminium body with Samsung's unique blue ring on its expendable lens barrel  and a pop-up flash. A 10.1 mega pixels  1/1.8"" CCD  not normally used in slim cameras  is used to give better detail.<br/><br/><b>Smart Touch + Large 2.5"" LCD</b><br/>The new Smart Touch user interface makes it possible to quickly navigate and set menu items or view pictures. The unique makeup of the Smart Touch buttons with large 2.5 inch LCD on the back of the camera is expected to be great fun for users  giving them an experience unlike anything they have tried before.<br/><br/><b>The superior Schneider-KREUZNACH lens</b><br/>The superior Schneider-KREUZNACH lens produces crystal clear images. <br/>Bright lens that start at f2.8 delivers even resolution from the centre to the edges. For more natural-looking pictures  each lens surface is multi-coated to minimize the ""ghost"" or ""flare"" phenomenon.<br/><br/><b>Pop-Up Flash</b><br/>The most distinctive feature of the new NV Series is the built-in pop-up flash. The use of a pop-up mechanism made the overall design simple yet luxurious  and its location  right above the lens  hugely improved light diffusion angles and transmission rates. The lens location is also ideal for delivering the flashlight as intended  since it prevents accidental blocking of the flash by a hand.<br/><br/><b>Advanced Shake Reduction</b><br/>The ASR technology prevents the degradation of image clarity and colour common to flash photography. With ASR the effects of camera shake are reduced in lower light conditions. You can even take well exposed  sharper pictures in low light without using a flash at all. It guarantees brighter and more natural pictures.<br/><br/><b>ISO1000 Standards in Action</b><br/>NV series has an auto sensitivity feature that automatically adjusts sensitivity according to the ambient exposure conditions up to ISO 1000. The high sensitivity setting of ISO 1000 enables you to take clear indoor pictures in the dark without camera shake and the resulting image blurring.<br/><br/><b>Photo Gallery function</b><br/>This is an upgraded version of the photo album  which used to let you access the Menu only from Play Back. Now  this new UI lets you go directly to the album. Pictures are grouped and stored by date for easier access.<br/><br/><b>Multiple ways to Recharge</b><br/>Recharging can be done using a cradle or a 24 pin USB cable  as well as by using a detachable cable. Connect the camera to a PC using a 24 pin USB cable  use the adaptor cable to plug it into a power supply  or use any other convenient method to recharge your camera. <br/><br/><b>Advanced Movie Function</b><br/>The NV series supports MPEG-4 VGA (640x480  30fps) and TVD (720x480  20fps - NV3) size for an enhanced video shooting experience. You can even edit your movies on the camera itself  making these clever models brilliantly portable but powerful movie-makers.<br/><br/><b>Scene Mode</b><br/>11 Scene Modes and Text Recognition capability NV series have various scene modes to obtain the best picture result in a variety of settings.<br/>The scene modes provided are Night Scene  Portrait  Children  Landscape  Text Recognition  Sunset  Dawn  Backlight  Fireworks  Beach and Snow.,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/NV10/p/553637,MIRACLE_001,,8796131557518,264.69,,mm,,/300Wx300H/553637-934.jpg,,,,8801089775528,,,,,electro,Samsung,,NV10,,60.0,96.5,18.5,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,148.7,,USD
8796230746113,AV Cable Model AV-8,AV Cable  Model AV-8,What a great way to entertain family and friends. This audio/video cable lets you bring your digital pictures and videos with audio to your TV screen.,26095309,/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Camera-Cables/AV-Cable%2C-Model-AV-8/p/592506,MIRACLE_001,,8796132081806,35.68,,,,/300Wx300H/592506-8141.jpg,,,,6004177811839,,,,,electro,Kodak,,8118390,,,,,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131688590:8796132081806,Open Catalogue|Cameras|Camera Accessories & Supplies|Camera Cables,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/c/585|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Camera-Cables/c/934,,,,USD
8796231827457,Cyber-shot W55,Compact and stylish blue design  with 7.2 effective megapixels  high sensitivity for shooting in low-light  ZEISS 3x optical zoom lens  large 2.5-inch LCD screen  STAMINA battery life  and finished with a brushed aluminium face.,- 7 2 effective megapixels <br/>- ISO 1000 high sensitivity (REI) for shooting in low-light situations <br/>- Carl-Zeiss Vario-Tessar lens <br/>- 3x optical zoom 6x digital zoom up to 14x smart zoom <br/>- Large 2.5-inch (6.2cm) LCD screen and optical view,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/Cyber-shot-W55/p/816802,MIRACLE_001,,8796131557518,260.87,,mm,,/300Wx300H/816802-131.jpg,,,,4905524411713,,,,,electro,Sony,,DSC-W55L,,57.1,88.9,22.9,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,116.0,,USD
8796233924609,PowerShot A480,PowerShot A480 - 10.0 MP  3.3x optical  DIGIC III  2.5” LCD  red,<b>Affordable  intuitive and fun  the PowerShot A480 uses Canon know-how to let everyone take great 10 MP photos. Available in four colours  its compact  lightweight design slips easily into any pocket.</b><br/><br/><b>10.0 Megapixels</b><br/>With a 10 Megapixel sensor  you can capture every scene in vivid detail – ready for printing at sizes as large as A3+  or cropping to perfection without losing the detail necessary for larger prints.<br/><br/><b>Compact and colourful</b><br/>Small and light enough to slip into a pocket  the PowerShot A480 has a classic  stylish design that feels great in the hand. Controlled by a simple button layout  it comes in a choice of four attractive colours.<br/><br/><b>3.3x optical zoom</b><br/>Frame every picture perfectly with a Canon 3.3x optical zoom. In combination with digital zoom  magnification of up to 13x can be achieved.<br/><br/><b>DIGIC III</b><br/>As well as powering Face Detection Technology  Canon’s DIGIC III processor provides fast response times  superb image quality and colour reproduction. DIGIC III also delivers advanced noise reduction – ensuring that images remain sharp and clear.<br/><br/><b>15 shooting modes</b><br/>A selection of shooting modes - including dedicated Kids & Pets and Indoor modes - make it easy to get the right settings for any scene. Simply select the mode you want  and let the camera take care of everything else. <br/><br/><b>1cm Macro shooting</b><br/>A special 1cm Super Macro mode allows you to capture small scale detail from as close as 1cm away.<br/><br/><b>Great people shots</b><br/>A suite of Face Detection technologies detects up to nine faces in a scene and adjusts focus  exposure  flash settings and white balance – for optimal results with natural-looking skin tones. <br/><br/><b>Auto Red-Eye Correction</b><br/>Available in shooting or playback mode  Automatic Red-Eye Correction accurately removes the red-eye effect caused by flash. <br/><br/><b>Motion Detection Technology</b><br/>Motion Detection Technology uses changes in scene information and scene brightness to accurately identify subject motion. The optimal ISO level is then automatically set  to minimise blur and maximise image quality.,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/PowerShot-A480/p/1934793,MIRACLE_001,,8796131557518,99.85,,mm,,/300Wx300H/1934793_1719.jpg,,,,8714574533421,,,,,electro,Canon,,3477B013AA,,62.0,92.1,31.1,,,,,,,,,,,AA,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,140.0,,USD
8796234317825,PL60 Silver,PL60  10.2MP  5x opt.  2.7"" TFT LCD  USB 2.0  ISO 3200  SD/SDHC/MMC  OIS + DIS  Li-Ion,<b>Smart Auto Mode</b><br/>This mode uses extremely clever technology to assess the type of photo you are taking and then optimises the camera automatically to ensure the best results possible are achieved - All this in less than the blink of an eye.<br/><br/><b>Dual Image Stabilisation</b><br/>Dual Image Stabilisation works by integrating the best sensor shift mechanisms of Optical Image Stabilisation with the sophisticated algorithms of Digital Image Stabilisation  to take ultra clear images without blur.<br/><br/><b>Face Detection</b><br/>Each time you click  your camera automatically recognises if there is a face in the shot. It then optimises the focus and brightness of up to nine faces for stunning  natural looking portraits...<br/><br/><b>Blink Detection</b><br/>The Blink Detection function detects when a subjects eyes are closed - this feature triggers the camera to automatically take three shots in order to capture the eyes open.<br/><br/><b>Beauty Shot</b><br/>The Beauty Shot function uses face detection technology to retouch the facial skin to appear brighter and to give the impression of a smoother skin tone. This can be done either while shooting or during playback...,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/PL60-Silver/p/1981415,MIRACLE_001,,8796131557518,212.26,,mm,,/300Wx300H/1981415-2781.jpg,,,,8806386906422,,,,,electro,Samsung,,EC-PL60ZSBP/GB,,61.5,105.0,36.5,,,,,,,,,,,SLB-10A,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,219.0,,USD
8796234350593,LEGRIA HF S100,LEGRIA HF S100 - SD/SDHC  1/2.6"" CMOS  8.59 megapixel  6.4 - 64mm  10x Optical  DIGIC DV III  2.7"" LCD  0.3 lux  1/6 - 1/2000th sec.  USB/HDMI,<b>The LEGRIA HF S100 records Full HD video to SDHC memory cards  ideal for sharing. A range of advanced features combine with an 8.0MP CMOS sensor and DIGIC DV III to deliver superior picture quality.</b><br/><br/><b>Features</b><br/><br/>- 8.0MP Canon HD Camera System<br/>- SDHC Memory card recording<br/>- Instant AF and Super Range OIS<br/>- Manual control options<br/>- Video Snapshot  Face Detection  Pre REC<br/>- x.v.Colour and 25p<br/>- 8MP photos<br/>- Superior audio<br/>- Mini Advanced Accessory Shoe<br/>- Editing software <br/><br/>Supreme quality  advanced control.<br/><br/><b>Canon HD Camera System</b><br/>Superb HD images are delivered by a high resolution Canon HD Camera System: an 8.0MP Full HD CMOS sensor  a Canon HD Video Lens (58mm filter diameter) with 10x optical zoom and the DIGIC DV III processor.<br/><br/><b>Memory card recording</b><br/>Record directly to high capacity SDHC memory cards – a 32GB card can store over 12 hours of HD movies at the most efficient setting. For maximum quality  shoot at 24Mbps. Cards are perfect for sharing.<br/><br/><b>Essential shooting features</b><br/>Canon’s unique Instant AF system achieves incredibly accurate focus at speed. Super Range OIS combats almost all kinds of camera shake  keeping shots steady.<br/><br/><b>Advanced control</b><br/>A Custom Key lets you activate one of five variables which can be assigned to the manual Control Dial  including focus  exposure  and audio level. Further advanced controls include AGC (Auto Gain Control) limits – usually only found on professional camcorders  this boosts or limits responsiveness when shooting in low light – Zebra patterns  Colour Peaking and Colour Bar/Test Tone output.<br/><br/><b>Great videos made easy</b><br/>Video Snapshot limits each movie to 4 seconds – ideal for putting together in a playlist later. Play back your montage of video clips to a soundtrack of your choice. Face Detection Technology automatically optimises settings for perfect people shots  detecting up to 35 faces in a frame. Pre REC captures the 3 seconds of action before you press Record – so you never miss the shot.<br/><br/><b>Choose your colour</b><br/>DIGIC DV III supports x.v.Color – for deeper  richer hues when movies are played back on compatible HD TVs. 25p Cinema Mode matches the look of traditional film  and provides enhanced low-light shooting.<br/><br/><b>Still shooting</b><br/>A dedicated Photo mode allows users to capture high resolution still images  up to 8MP. In Dual Shot mode  6MP stills can be shot during video recording. Photo Burst grabs 25 stills from a single second of recorded footage.<br/><br/><b>Better audio</b><br/>Capture and monitor superior audio using the microphone and headphone jacks. Manual audio level control provides even more options.<br/><br/><b>Expandable system</b><br/>Attach a range of optional peripherals to a mini Advanced Accessory Shoe  including a directional microphone and video light.<br/><br/><b>Software</b><br/>Easy-to-use PIXELA™ software is supplied for editing and sharing movies. With Canon’s DW-100 DVD Burner (available separately) burn DVDs at the touch of a button.,26095309,/Open-Catalogue/Cameras/Hand-held-Camcorders/LEGRIA-HF-S100/p/1986316,MIRACLE_001,,8796131655822,1934.23,,mm,,/300Wx300H/1986316_1288.jpg,,,,8714574531724,,,,,electro,Canon,,3571B001AA,,136.0,70.0,69.0,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131655822,Open Catalogue|Cameras|Hand-held Camcorders,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Hand-held-Camcorders/c/584,,450.0,,USD
8796233105409,EOS450D + 18-55 IS Kit,EOS450D + 18-55 IS Kit - 12.2 MP  4272 × 2848  3:2 CMOS  3"" TFT  USB 2.0,The EOS 450D blends uncompromising performance with ease of use in a lightweight  ergonomic body. Capture your world with a 12.2 Megapixel CMOS sensor and the very latest Canon technologies.<br/>Features<br/><br/>- 12.2 MP CMOS sensor<br/>- 3.5fps<br/>- 9-point wide-area AF<br/>- EOS Integrated Cleaning System<br/>- 3.0” LCD with Live View mode<br/>- DIGIC III processor<br/>- Large  bright viewfinder<br/>- Total image control<br/>- Compact and lightweight<br/>- Compatible with EF/EF-S lenses and EX Speedlites,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/EOS450D-%2B-18-55-IS-Kit/p/1382080,MIRACLE_001,,8796131623054,574.88,,mm,,/300Wx300H/1382080-3059.jpg,,,,8714574516769,,,,,electro,Canon,,2758B015AA,,97.5,128.8,61.9,,,,,,,,,,,LP-E5,,,,8796131360910:8796131459214:8796131524750:8796131623054,Open Catalogue|Cameras|Digital Cameras|Digital SLR,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/c/578,,475.0,,USD
8796231794689,DSLR-A100H,Digital SLR Camera DSLR-A100H,10.2 effective megapixel Digital Single Lens Reflex (D-SLR) camera. High Zoom Lens kit (DT 18-200mm F3.5-6.3 lens). Generous zoom range from a single  compact lens. A great choice for holidays or photo assignments when you need to travel light without compromising creative possibilities.<br/><br/><b>Features:</b><br/>-Compatible with more than 20 α-mount lenses from Sony and Carl Zeiss plus Konica Minolta lenses with A-type bayonet mount. <br/>-10.2 effective megapixel sensor with high-performance BIONZ image processor. <br/>-APS-C sized primary colour CCD. <br/>-Super SteadyShot optical image stabilisation in camera body reduces camera shake with all lenses. <br/>-D-range Optimiser for automatic image enhancement and contrast optimisation. <br/>-2.5-inch 230k pixel Clear Photo LCD Plus screen. <br/>-High capacity lithium ion battery allows up to 750 shots (CIPA measurement). <br/>-Dual anti-dust system protects CCD sensor during lens exchange.,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/DSLR-A100H/p/816780,MIRACLE_001,,8796131623054,1086.0,,mm,,/300Wx300H/816780-2831.jpg,,,,4905524385649,,,,,electro,Sony,,DSLR-A100H,,94.7,133.1,71.3,,,,,,,,,,,NP-FM55H,,,,8796131360910:8796131459214:8796131524750:8796131623054,Open Catalogue|Cameras|Digital Cameras|Digital SLR,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/c/578,,545.0,,USD
8796229042177,AC-VQP10 CHARGER,AC-VQP10 CHARGER F  P BATTERY,AC charger and adaptor for P series InfoLITHIUM camcorders.<br/>Consecutive dual battery charging.<br/>Indicates charging time & current remaining battery life by infoLITHIUM function.,26095309,/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/AC-VQP10-CHARGER/p/278688,MIRACLE_001,,8796132016270,140.96,,,,/300Wx300H/278688-5630.jpg,,,,4901780859825,,,,,electro,Sony,,AC-VQP10,,,,,,,,,,,,,,,,,,,8796131360910:8796131393678:8796131950734:8796132016270,Open Catalogue|Components|Power Supplies|Battery Chargers,/Open-Catalogue/c/1|/Open-Catalogue/Components/c/106|/Open-Catalogue/Components/Power-Supplies/c/816|/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/c/829,,,,USD
8796233695233,Remote Control Tripod VCT-80AV,Remote control tripod,<br/><br/>High-performance tripod with pan handle / remote commander.<br/><br/>High-grade oil fluid head for smooth operation.<br/><br/>Compatible with HandyCam® models featuring A/V remote connector.<br/><br/>Record start/stop.<br/><br/>Shutter release for still photos.<br/><br/>Zoom control (8 speeds) with Slow Zoom mode for slow  smooth zooms.<br/><br/>Guide frame button superimposes vertical and horizontal lines to assist accurate composition (feature available on selected HandyCam® models).<br/><br/>Power on/off button.<br/><br/>Maximum load: 4kg (approx).<br/><br/>Maximum tilt angle (down/up): 90°/60°.<br/><br/>Height adjustment: 630-1670mm (3-stage leg extension and elevator with crank).<br/><br/>Weight: 1.7kg.<br/><br/>Supplied with carrying case.<br/><br/>,26095309,/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Tripods/Remote-Control-Tripod-VCT-80AV/p/1687508,MIRACLE_001,,8796131754126,149.71,,,,/300Wx300H/1687508-7879.jpg,,,,null,,,,,electro,Sony,,VCT-80AV,,,,,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131688590:8796131754126,Open Catalogue|Cameras|Camera Accessories & Supplies|Tripods,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/c/585|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Tripods/c/587,,1700.0,,USD
